    1.0000  -2.46074677e-01   -0.45
    1.3333  -4.07661438e-01   -0.74
    1.6667  -5.21987915e-01   -0.95
    2.0000  -6.09577179e-01   -1.11
    2.3333  -6.71905518e-01   -1.23
    2.6667  -6.78718567e-01   -1.24
    3.0000  -6.67728424e-01   -1.23
    3.3333  -6.52175903e-01   -1.20
    3.6667  -6.48464203e-01   -1.19
    4.0000  -5.95024109e-01   -1.10
    4.3333  -5.52452087e-01   -1.02
    4.6667  -5.07850647e-01   -0.94
    5.0000  -4.51286316e-01   -0.84
    5.3333  -3.81969452e-01   -0.71
    5.6667  -3.09516907e-01   -0.58
    6.0000  -2.45758057e-01   -0.46
    6.3333  -1.62902832e-01   -0.30
    6.6667  -8.61587524e-02   -0.16
    7.0000  -2.51770020e-04   -0.00
    7.3333   6.59446716e-02    0.12
    7.6667   1.24416351e-01    0.23
    8.0000   1.67289734e-01    0.31
    8.3333   2.14294434e-01    0.40
    8.6667   2.58331299e-01    0.49
    9.0000   2.90245056e-01    0.55
    9.3333   3.00220490e-01    0.57
    9.6667   2.79712677e-01    0.53
   10.0000   2.90534973e-01    0.55
   10.3333   2.77889252e-01    0.53
   10.6667   2.02690125e-01    0.38
   11.0000   5.04074097e-02    0.10
   11.3333   1.06430054e-02    0.02
   11.6667   3.09104919e-02    0.06
   12.0000   5.75599670e-02    0.11
   12.3333   7.26623535e-02    0.14
   12.6667   1.08093262e-01    0.21
   13.0000   1.32511139e-01    0.25
   13.3333   1.86557770e-01    0.36
   13.6667   2.31166840e-01    0.44
   14.0000   3.23062897e-01    0.62
