    1.0000  -6.49147034e-02   -0.12
    1.3333  -2.90271759e-01   -0.53
    1.6667  -4.50355530e-01   -0.82
    2.0000  -5.36773682e-01   -0.97
    2.3333  -5.50598145e-01   -1.00
    2.6667  -5.57842255e-01   -1.01
    3.0000  -5.29602051e-01   -0.96
    3.3333  -5.20603180e-01   -0.95
    3.6667  -4.70794678e-01   -0.86
    4.0000  -2.70843506e-01   -0.49
    4.3333  -8.95957947e-02   -0.16
    4.6667   1.81884766e-02    0.03
    5.0000   1.16783142e-01    0.21
    5.3333   2.14321136e-01    0.39
    5.6667   3.04103851e-01    0.56
    6.0000   3.79219055e-01    0.70
    6.3333   3.85353088e-01    0.71
    6.6667   3.89442444e-01    0.72
    7.0000   3.89434814e-01    0.72
    7.3333   3.81694794e-01    0.70
    7.6667   3.68381500e-01    0.68
    8.0000   3.57952118e-01    0.66
    8.3333   3.47820282e-01    0.64
    8.6667   3.04328918e-01    0.56
    9.0000   1.54613495e-01    0.29
    9.3333   9.33570862e-02    0.17
    9.6667   5.42411804e-02    0.10
   10.0000   2.43606567e-02    0.05
   10.3333   1.71165466e-02    0.03
   10.6667   2.84347534e-02    0.05
   11.0000  -1.09863281e-03   -0.00
   11.3333  -3.51905823e-02   -0.07
   11.6667  -3.49311829e-02   -0.07
   12.0000  -1.83982849e-02   -0.03
   12.3333  -3.37791443e-02   -0.06
   12.6667  -8.76464844e-02   -0.16
   13.0000  -1.56986237e-01   -0.29
   13.3333  -2.91580200e-01   -0.55
   13.6667  -3.92066956e-01   -0.73
   14.0000  -3.67126465e-01   -0.69
