    1.0000   3.40911865e-01    0.62
    1.3333   1.75090790e-01    0.32
    1.6667   5.84030151e-02    0.11
    2.0000   8.83865356e-03    0.02
    2.3333   9.58251953e-03    0.02
    2.6667   2.12135315e-02    0.04
    3.0000   1.53732300e-03    0.00
    3.3333  -1.49230957e-02   -0.03
    3.6667  -2.77099609e-02   -0.05
    4.0000  -3.83148193e-02   -0.07
    4.3333  -4.36897278e-02   -0.08
    4.6667  -7.12738037e-02   -0.13
    5.0000  -1.31690979e-01   -0.24
    5.3333  -1.51905060e-01   -0.28
    5.6667  -1.86756134e-01   -0.35
    6.0000  -2.62790680e-01   -0.49
    6.3333  -3.20243835e-01   -0.60
    6.6667  -3.74523163e-01   -0.70
    7.0000  -4.27474976e-01   -0.80
    7.3333  -4.19990540e-01   -0.79
    7.6667  -4.18640137e-01   -0.78
    8.0000  -4.07722473e-01   -0.76
    8.3333  -3.53622437e-01   -0.66
    8.6667  -2.83412933e-01   -0.53
    9.0000  -2.10281372e-01   -0.40
    9.3333  -1.52011871e-01   -0.29
    9.6667  -1.04534149e-01   -0.20
   10.0000  -5.32989502e-02   -0.10
   10.3333   3.72314453e-03    0.01
   10.6667   7.57827759e-02    0.14
   11.0000   1.38908386e-01    0.26
   11.3333   2.00073242e-01    0.38
   11.6667   2.41168976e-01    0.46
   12.0000   2.95650482e-01    0.56
   12.3333   3.33374023e-01    0.64
   12.6667   3.37108612e-01    0.64
   13.0000   2.85045624e-01    0.54
   13.3333   2.91969299e-01    0.56
   13.6667   2.70225525e-01    0.52
   14.0000   3.75324249e-01    0.72
