    0.6000   1.53915405e-01    0.28
    0.8000  -1.87873840e-02   -0.03
    1.0000  -1.34799957e-01   -0.24
    1.2000  -2.14855194e-01   -0.39
    1.4000  -2.39051819e-01   -0.44
    1.6000  -2.55290985e-01   -0.47
    1.8000  -2.58468628e-01   -0.47
    2.0000  -2.43865967e-01   -0.45
    2.2000  -2.17109680e-01   -0.40
    2.4000  -1.86695099e-01   -0.34
    2.6000  -1.55811310e-01   -0.29
    2.8000  -1.27357483e-01   -0.23
    3.0000  -1.01173401e-01   -0.19
    3.2000  -6.90269470e-02   -0.13
    3.4000  -3.12194824e-02   -0.06
    3.6000  -8.43048096e-03   -0.02
    3.8000   1.35612488e-02    0.03
    4.0000   1.94358826e-02    0.04
    4.2000   5.48934937e-03    0.01
    4.4000   3.10821533e-02    0.06
    4.6000   3.89518738e-02    0.07
    4.8000   2.85644531e-02    0.05
    5.0000  -9.84191895e-04   -0.00
    5.2000  -6.19850159e-02   -0.12
    5.4000  -1.37413025e-01   -0.26
    5.6000  -2.57747650e-01   -0.48
    5.8000  -5.27709961e-01   -0.99
    6.0000  -5.71849823e-01   -1.07
    6.2000  -5.80451965e-01   -1.09
    6.4000  -5.64990997e-01   -1.06
    6.6000  -5.58250427e-01   -1.05
    6.8000  -5.67802429e-01   -1.07
    7.0000  -5.85063934e-01   -1.10
    7.2000  -6.22814178e-01   -1.17
    7.4000  -6.30695343e-01   -1.19
    7.6000  -6.32488251e-01   -1.19
    7.8000  -6.19445801e-01   -1.17
    8.0000  -6.06037140e-01   -1.14
    8.2000  -5.92357635e-01   -1.12
    8.4000  -5.82290649e-01   -1.10
    8.6000  -5.69210052e-01   -1.08
    8.8000  -5.61317444e-01   -1.06
    9.0000  -5.62171936e-01   -1.07
    9.2000  -5.61046600e-01   -1.07
    9.4000  -5.67691803e-01   -1.08
    9.6000  -5.90457916e-01   -1.12
    9.8000  -5.97625732e-01   -1.14
   10.0000  -5.73123932e-01   -1.09
   10.2000  -5.52288055e-01   -1.05
   10.4000  -5.39947510e-01   -1.03
   10.6000  -5.41271210e-01   -1.03
   10.8000  -5.43937683e-01   -1.04
   11.0000  -5.61225891e-01   -1.07
   11.2000  -6.01421356e-01   -1.15
   11.4000  -6.13807678e-01   -1.18
   11.6000  -6.23596191e-01   -1.20
   11.8000  -6.18392944e-01   -1.19
   12.0000  -6.20326996e-01   -1.19
   12.2000  -6.32896423e-01   -1.22
   12.4000  -6.32667542e-01   -1.22
   12.6000  -6.67678833e-01   -1.29
   12.8000  -6.42837524e-01   -1.24
   13.0000  -6.27696991e-01   -1.21
   13.2000  -6.40792847e-01   -1.24
   13.4000  -6.55971527e-01   -1.27
   13.6000  -6.46728516e-01   -1.25
   13.8000  -6.51096344e-01   -1.26
   14.0000  -6.75151825e-01   -1.31
   14.2000  -7.22221375e-01   -1.40
   14.4000  -7.47524261e-01   -1.45
