    1.0000  -5.77724457e-01   -1.05
    1.3333  -7.19779968e-01   -1.31
    1.6667  -8.05332184e-01   -1.47
    2.0000  -8.58688354e-01   -1.57
    2.3333  -9.13829803e-01   -1.68
    2.6667  -9.32903290e-01   -1.72
    3.0000  -9.48715210e-01   -1.75
    3.3333  -8.50162506e-01   -1.57
    3.6667  -7.17388153e-01   -1.33
    4.0000  -4.47681427e-01   -0.83
    4.3333  -2.87670135e-01   -0.53
    4.6667  -1.71180725e-01   -0.32
    5.0000  -4.87060547e-02   -0.09
    5.3333   8.57849121e-02    0.16
    5.6667   2.71472931e-01    0.51
    6.0000   3.62934113e-01    0.68
    6.3333   4.36180115e-01    0.82
    6.6667   4.69554901e-01    0.88
    7.0000   4.97558594e-01    0.94
    7.3333   5.21236420e-01    0.99
    7.6667   5.34027100e-01    1.01
    8.0000   4.44240570e-01    0.84
    8.3333  -4.12902832e-02   -0.08
    8.6667  -1.99165344e-02   -0.04
    9.0000   5.11779785e-02    0.10
    9.3333   7.61833191e-02    0.15
    9.6667   8.28933716e-02    0.16
   10.0000   8.14361572e-02    0.16
   10.3333   8.52012634e-02    0.16
   10.6667   3.26919556e-02    0.06
   11.0000  -9.79881287e-02   -0.19
   11.3333  -1.73667908e-01   -0.34
   11.6667  -2.46116638e-01   -0.48
   12.0000  -3.00521851e-01   -0.58
   12.3333  -2.22087860e-01   -0.43
   12.6667  -8.83445740e-02   -0.17
   13.0000   6.16798401e-02    0.12
   13.3333   2.07828522e-01    0.40
   13.6667   3.13472748e-01    0.61
   14.0000   3.92738342e-01    0.77
