    1.0000  -4.06417847e-02   -0.07
    1.3333  -1.92714691e-01   -0.35
    1.6667  -2.98030853e-01   -0.54
    2.0000  -3.44055176e-01   -0.63
    2.3333  -3.65215302e-01   -0.66
    2.6667  -3.75091553e-01   -0.68
    3.0000  -3.48102570e-01   -0.64
    3.3333  -3.07746887e-01   -0.56
    3.6667  -2.60719299e-01   -0.48
    4.0000  -2.12356567e-01   -0.39
    4.3333  -1.65718079e-01   -0.30
    4.6667  -1.17687225e-01   -0.22
    5.0000  -5.19104004e-02   -0.10
    5.3333  -1.26457214e-02   -0.02
    5.6667   5.08880615e-02    0.09
    6.0000   6.94427490e-02    0.13
    6.3333   8.47702026e-02    0.16
    6.6667   9.92469788e-02    0.18
    7.0000   1.10408783e-01    0.20
    7.3333   1.23668671e-01    0.23
    7.6667   1.33216858e-01    0.25
    8.0000   1.36512756e-01    0.25
    8.3333   1.24416351e-01    0.23
    8.6667  -1.86462402e-02   -0.03
    9.0000  -8.73870850e-02   -0.16
    9.3333  -1.07761383e-01   -0.20
    9.6667  -1.32328033e-01   -0.25
   10.0000  -1.43852234e-01   -0.27
   10.3333  -1.33956909e-01   -0.25
   10.6667  -1.10809326e-01   -0.21
   11.0000  -6.66275024e-02   -0.12
   11.3333  -2.34069824e-02   -0.04
   11.6667   1.68991089e-02    0.03
   12.0000   3.85665894e-02    0.07
   12.3333   6.10885620e-02    0.12
   12.6667   1.11244202e-01    0.21
   13.0000   1.47136688e-01    0.28
   13.3333   1.77127838e-01    0.33
   13.6667   2.17449188e-01    0.41
   14.0000   2.92797089e-01    0.55
