    1.0000   9.48429108e-01    1.71
    1.3333   7.85926819e-01    1.42
    1.6667   7.08164215e-01    1.28
    2.0000   6.72000885e-01    1.22
    2.3333   6.58638000e-01    1.20
    2.6667   6.51885986e-01    1.19
    3.0000   5.89679718e-01    1.07
    3.3333   5.38661957e-01    0.98
    3.6667   4.90882874e-01    0.90
    4.0000   4.41993713e-01    0.81
    4.3333   3.92448425e-01    0.72
    4.6667   3.37753296e-01    0.62
    5.0000   2.59857178e-01    0.48
    5.3333   1.39991760e-01    0.26
    5.6667  -1.22596741e-01   -0.22
    6.0000  -2.03536987e-01   -0.37
    6.3333  -2.04650879e-01   -0.38
    6.6667  -1.62742615e-01   -0.30
    7.0000  -1.32629395e-01   -0.24
    7.3333  -1.13735199e-01   -0.21
    7.6667  -5.24559021e-02   -0.10
    8.0000   1.81350708e-02    0.03
    8.3333   8.01734924e-02    0.15
    8.6667   1.21311188e-01    0.22
    9.0000   1.76055908e-01    0.33
    9.3333   2.46242523e-01    0.46
    9.6667   3.13976288e-01    0.58
   10.0000   3.73706818e-01    0.69
   10.3333   4.25781250e-01    0.79
   10.6667   4.69009399e-01    0.87
   11.0000   4.77172852e-01    0.89
   11.3333   4.55398560e-01    0.85
   11.6667   3.95874023e-01    0.74
   12.0000   4.91104126e-02    0.09
   12.3333  -3.78025055e-01   -0.71
   12.6667  -5.15079498e-01   -0.96
   13.0000  -6.12224579e-01   -1.14
   13.3333  -7.42721558e-01   -1.39
   13.6667  -1.08931732e+00   -2.04
   14.0000  -1.35997772e+00   -2.55
