    1.0000   5.39016724e-02    0.10
    1.3333  -1.18064880e-01   -0.21
    1.6667  -2.29927063e-01   -0.42
    2.0000  -2.82661438e-01   -0.51
    2.3333  -3.01010132e-01   -0.55
    2.6667  -2.73025513e-01   -0.50
    3.0000  -2.02213287e-01   -0.37
    3.3333  -1.42482758e-01   -0.26
    3.6667  -9.05113220e-02   -0.17
    4.0000  -3.11965942e-02   -0.06
    4.3333   3.16085815e-02    0.06
    4.6667   9.73777771e-02    0.18
    5.0000   1.66324615e-01    0.31
    5.3333   2.31857300e-01    0.43
    5.6667   3.11424255e-01    0.58
    6.0000   3.83701324e-01    0.71
    6.3333   4.68833923e-01    0.87
    6.6667   5.35182953e-01    0.99
    7.0000   6.11827850e-01    1.14
    7.3333   6.45023346e-01    1.20
    7.6667   6.72096252e-01    1.25
    8.0000   7.03655243e-01    1.31
    8.3333   7.20081329e-01    1.35
    8.6667   7.00290680e-01    1.31
    9.0000   6.46541595e-01    1.21
    9.3333   6.34708405e-01    1.19
    9.6667   5.92082977e-01    1.11
   10.0000   4.30992126e-01    0.81
   10.3333   2.18391418e-01    0.41
   10.6667   2.21855164e-01    0.42
   11.0000   2.00954437e-01    0.38
   11.3333   2.93960571e-02    0.06
   11.6667  -3.19812775e-01   -0.60
   12.0000  -4.87068176e-01   -0.92
   12.3333  -8.29597473e-01   -1.57
   12.6667  -9.65511322e-01   -1.83
   13.0000  -8.64498138e-01   -1.64
   13.3333  -8.71379852e-01   -1.66
   13.6667  -8.46347809e-01   -1.61
   14.0000  -8.14567566e-01   -1.55
